NDVI,WET,NDBSI,LST,RESI
0.448346,0.778193,0.760492,0.517308,0.241026
0.774018,0.874814,0.399452,0.347942,0.658307
0.437911,0.828643,0.658708,0.488409,0.299909
0.559731,0.843989,0.58965,0.392821,0.425386
0.403267,0.847158,0.64842,0.485354,0.288413
0.542491,0.830959,0.603204,0.456096,0.394618
0.569301,0.865989,0.531434,0.497396,0.442995
0.763976,0.84971,0.476088,0.341137,0.610932
0.712762,0.889369,0.387145,0.448661,0.611892
0.798383,0.880136,0.378069,0.280175,0.697313
0.785783,0.894246,0.327586,0.355354,0.703423
0.302622,0.890592,0.595695,0.516249,0.258111
0.422633,0.879313,0.584233,0.458783,0.341806
0.898978,0.942119,0.0972242,0.243089,0.915982
0.738787,0.869494,0.450896,0.339807,0.612409
0.864714,0.887669,0.311243,0.26891,0.772885
0.764014,0.827978,0.487596,0.386506,0.593609
0.691893,0.905017,0.343832,0.321823,0.649909
0.527393,0.839519,0.599858,0.536291,0.372842
0.349105,0.884623,0.614959,0.534485,0.269782
0.84824,0.879165,0.341577,0.311503,0.738257
0.531096,0.813601,0.650307,0.483819,0.356023
0.573826,0.877655,0.51147,0.386948,0.479255
0.823421,0.888134,0.334408,0.32319,0.726714
0.416736,0.859774,0.692593,0.405886,0.289731
0.464986,0.801869,0.700798,0.441707,0.299392
0.866972,0.899872,0.267099,0.282312,0.796076
0.432994,0.872807,0.592154,0.385701,0.357302
0.735344,0.85447,0.440237,0.413053,0.599995
0.654232,0.869886,0.478766,0.475202,0.523324
0.527617,0.835166,0.605856,0.459142,0.384694
0.801586,0.881879,0.362898,0.363623,0.690712
0.431771,0.76979,0.706297,0.455277,0.271838
0.868645,0.894689,0.292048,0.310109,0.777766
0.556469,0.848596,0.577356,0.494552,0.410293
0.577076,0.876822,0.513528,0.441068,0.469142
0.453059,0.821757,0.641573,0.345511,0.345182
0.561463,0.875869,0.526493,0.391682,0.463249
0.534901,0.647265,0.718805,0.507864,0.300044
0.700715,0.883241,0.416492,0.358394,0.60694
0.491795,0.792232,0.684573,0.468399,0.316716
0.787987,0.87897,0.364963,0.460877,0.662343
0.737572,0.879494,0.410816,0.319397,0.638
0.717082,0.87545,0.438381,0.352207,0.604986
0.51066,0.859035,0.563451,0.443598,0.403138
0.673515,0.874726,0.46051,0.360705,0.567069
0.423086,0.830502,0.667169,0.435309,0.297867
0.832442,0.891039,0.326489,0.308483,0.739187
0.616671,0.874287,0.492892,0.412577,0.507681
0.504314,0.712226,0.734955,0.483854,0.285803
0.510507,0.786473,0.713449,0.48482,0.308099
0.407956,0.817318,0.697028,0.513783,0.256627
0.428572,0.793767,0.7398,0.457341,0.254393
0.745727,0.877809,0.401639,0.401846,0.630857
0.794885,0.895105,0.320438,0.283992,0.726592
0.667299,0.882387,0.44273,0.367759,0.572363
0.38524,0.871745,0.663659,0.454433,0.278921
0.366486,0.863821,0.656581,0.515145,0.259243
0.527873,0.853738,0.600319,0.423897,0.396686
0.799956,0.88259,0.363173,0.35258,0.69192
0.675967,0.822103,0.580345,0.400139,0.491844
0.480845,0.86441,0.594183,0.385364,0.382293
0.466727,0.840207,0.638856,0.480472,0.329347
0.867187,0.900556,0.264157,0.262239,0.801815
0.744024,0.850305,0.525384,0.361667,0.569653
0.55305,0.834248,0.622971,0.404833,0.400631
0.668206,0.894735,0.398366,0.321826,0.606728
0.507823,0.871715,0.562041,0.436837,0.40494
0.522747,0.83055,0.627793,0.49008,0.363736
0.413374,0.857917,0.59792,0.501736,0.318629
0.898143,0.897715,0.267431,0.293061,0.811039
0.722696,0.869027,0.445478,0.433023,0.587651
0.635675,0.90835,0.337674,0.294722,0.627339
0.703782,0.869641,0.435285,0.396284,0.589792
0.701245,0.875274,0.466293,0.341998,0.583356
0.423064,0.83221,0.691151,0.467103,0.279032
0.46371,0.860207,0.612889,0.39092,0.361249
0.686743,0.881705,0.433055,0.399769,0.581955
0.646152,0.854732,0.513545,0.429111,0.508013
0.79885,0.864802,0.400785,0.318978,0.676271
0.354587,0.863141,0.649594,0.422807,0.274553
0.548196,0.850338,0.562653,0.35998,0.440366
0.544624,0.846444,0.572557,0.400658,0.424634
0.699646,0.857988,0.481384,0.43823,0.553562
0.894433,0.916128,0.184552,0.299825,0.853313
0.39442,0.820587,0.670812,0.552095,0.255601
0.761875,0.858833,0.45301,0.33099,0.624908
0.584639,0.848033,0.578443,0.396674,0.444942
0.643767,0.892776,0.409815,0.333047,0.584524
0.470278,0.864903,0.592025,0.461624,0.362385
0.758334,0.878922,0.399666,0.366348,0.646151
0.496907,0.851389,0.616524,0.426763,0.369926
0.347469,0.709722,0.743711,0.388432,0.211851
0.807324,0.866924,0.397232,0.354552,0.67605
0.867322,0.920018,0.185784,0.300127,0.837783
0.870968,0.881004,0.328288,0.31424,0.757684
0.854375,0.885898,0.312463,0.353086,0.749512
0.431569,0.778382,0.70324,0.405139,0.284198
0.73333,0.875777,0.446184,0.341068,0.612232
0.81373,0.898967,0.297138,0.333849,0.739967
0.444339,0.823154,0.65374,0.380824,0.326976
0.437392,0.867919,0.605556,0.438781,0.341626
0.561313,0.870721,0.547707,0.422859,0.445221
0.569673,0.857115,0.555966,0.398365,0.449019
0.633269,0.86853,0.478886,0.391576,0.527986
0.767719,0.880162,0.379667,0.346009,0.666163
0.808086,0.873263,0.373141,0.335861,0.69358
0.804468,0.873987,0.405525,0.304555,0.680734
0.425564,0.73326,0.727525,0.522415,0.24002
0.779367,0.913163,0.204873,0.273776,0.782855
0.822194,0.870689,0.37265,0.321179,0.704415
0.397882,0.882214,0.582896,0.439611,0.332731
0.43678,0.842273,0.625365,0.423835,0.331145
0.661337,0.82435,0.528316,0.467003,0.498064
0.839288,0.899476,0.284648,0.321399,0.763445
0.733157,0.880703,0.413537,0.323482,0.633396
0.475305,0.849535,0.607453,0.402468,0.367236
0.723617,0.891517,0.379328,0.371911,0.637603
0.589107,0.835488,0.564552,0.427003,0.447468
0.468154,0.825579,0.677896,0.458463,0.312384
0.590098,0.846341,0.578321,0.41825,0.443605
0.590752,0.755246,0.730407,0.427225,0.352421
0.636905,0.890655,0.433741,0.365661,0.561321
0.434761,0.83662,0.728464,0.388098,0.282043
0.710708,0.837115,0.508592,0.392766,0.552284
0.642963,0.866961,0.51806,0.354169,0.520001
0.487245,0.880184,0.54782,0.467095,0.395759
0.77778,0.876329,0.397944,0.305601,0.669793
0.883909,0.890997,0.281589,0.292546,0.794976
0.757987,0.888517,0.375374,0.304171,0.672151
0.853993,0.874058,0.348697,0.343334,0.730866
0.434886,0.831588,0.65205,0.459146,0.307853
0.7271,0.875379,0.408708,0.352011,0.626325
0.376784,0.832244,0.635021,0.470855,0.281978
0.693707,0.865624,0.481747,0.376961,0.563009
0.871022,0.880958,0.319338,0.341668,0.756985
0.473523,0.833553,0.642148,0.471776,0.332466
0.697064,0.873128,0.433504,0.373551,0.591843
0.820674,0.892401,0.326881,0.321483,0.729928
0.636889,0.862276,0.53807,0.333119,0.509719
0.692743,0.836089,0.521566,0.41051,0.531707
0.454486,0.675448,0.743906,0.437714,0.25849
0.784514,0.866638,0.407114,0.377549,0.653418
0.852839,0.894679,0.300267,0.279319,0.770672
0.47881,0.833281,0.654265,0.412979,0.340696
0.491565,0.841724,0.636084,0.486869,0.343639
0.556049,0.822877,0.598949,0.401544,0.414495
0.844142,0.903241,0.276136,0.315669,0.772196
0.764247,0.889968,0.354516,0.444878,0.658854
0.457638,0.806192,0.6943,0.496976,0.288154
0.820254,0.907097,0.264166,0.309353,0.766767
0.411198,0.856663,0.615633,0.426475,0.322885
0.334764,0.867811,0.640658,0.465877,0.260062
0.480595,0.860947,0.612037,0.371397,0.375137
0.638436,0.869955,0.503629,0.367587,0.522727
0.881838,0.890669,0.294381,0.298386,0.785856
0.463393,0.841605,0.647259,0.356004,0.347934
0.529152,0.827027,0.627797,0.458037,0.37334
0.618389,0.661102,0.643476,0.489172,0.391869
0.773542,0.866342,0.42348,0.368672,0.640344
0.64258,0.788946,0.670754,0.427204,0.416518
0.780608,0.882947,0.378836,0.33204,0.676903
0.833379,0.901094,0.284506,0.31273,0.762094
0.537743,0.915289,0.362289,0.349792,0.549115
0.883199,0.901237,0.254438,0.300475,0.808405
0.352305,0.830232,0.680367,0.508175,0.236638
0.835618,0.899405,0.288874,0.260972,0.771162
0.81876,0.878252,0.366195,0.321353,0.706643
0.349029,0.882812,0.554902,0.402948,0.327457
0.771831,0.882047,0.370286,0.353566,0.672121
0.739071,0.858184,0.466759,0.315277,0.607898
0.424889,0.778886,0.728205,0.422054,0.263941
0.453896,0.78909,0.726756,0.505295,0.265484
0.654825,0.911723,0.322425,0.336365,0.638214
0.821914,0.886322,0.361324,0.275775,0.720885
0.747342,0.884096,0.389257,0.36881,0.645526
0.645727,0.879481,0.45807,0.367453,0.551907
0.415018,0.815799,0.695932,0.478586,0.268014
0.82099,0.896328,0.307897,0.384701,0.727971
0.85565,0.879802,0.348718,0.343367,0.732371
0.718221,0.887076,0.38967,0.371086,0.628815
0.719221,0.891986,0.382916,0.339173,0.639798
0.435885,0.774424,0.762932,0.455869,0.244573
0.557632,0.857481,0.562827,0.468896,0.424644
0.891812,0.898781,0.252318,0.284785,0.817228
0.573228,0.904507,0.430643,0.421008,0.517632
0.749988,0.858838,0.445874,0.332762,0.621655
0.497248,0.847833,0.623366,0.471433,0.35725
0.442032,0.801126,0.712851,0.465039,0.275419
0.627411,0.874553,0.472131,0.380891,0.531013
0.726399,0.865671,0.439105,0.367763,0.605733
0.779428,0.880593,0.391358,0.351884,0.665432
0.67182,0.858242,0.500412,0.392798,0.536946
0.451109,0.771071,0.756917,0.474256,0.252295
0.645253,0.822274,0.534083,0.308773,0.517244
0.564883,0.857341,0.549385,0.424652,0.444604
0.649414,0.770455,0.60992,0.34366,0.467222
0.78747,0.883151,0.387643,0.361778,0.670206
0.382393,0.872407,0.610281,0.622018,0.272272
0.780321,0.860574,0.432468,0.314087,0.649661
0.554663,0.863013,0.548417,0.408626,0.443151
0.60844,0.691407,0.684626,0.485597,0.368365
0.519809,0.849822,0.605088,0.475057,0.37906
0.479621,0.92162,0.325637,0.299786,0.546459
0.901749,0.920364,0.161024,0.27492,0.875245
0.884855,0.896562,0.27915,0.249437,0.805943
0.802703,0.887143,0.365675,0.312153,0.70065
0.424747,0.780139,0.737787,0.480467,0.247307
0.583324,0.867027,0.572852,0.37314,0.453795
0.457112,0.883678,0.549348,0.420016,0.38776
0.726016,0.84183,0.498837,0.355986,0.573834
0.479353,0.826288,0.639869,0.421622,0.34617
0.495861,0.850555,0.604988,0.504099,0.359969
0.670983,0.889666,0.411927,0.319755,0.601009
0.933355,0.928614,0.111605,0.240878,0.926728
0.680225,0.873385,0.495552,0.356109,0.55309
0.543894,0.805347,0.622782,0.426183,0.388369
0.8858,0.890124,0.282583,0.360296,0.781947
0.764744,0.8729,0.435138,0.339345,0.635751
0.596584,0.863707,0.536312,0.406498,0.473576
0.684099,0.856873,0.515401,0.43515,0.527353
0.550018,0.867537,0.554907,0.398025,0.439687
0.547801,0.848769,0.577378,0.415543,0.421148
0.492228,0.838532,0.643012,0.598099,0.317898
0.747529,0.882384,0.38423,0.308093,0.660188
0.569412,0.816386,0.610509,0.399062,0.415711
0.5107,0.880294,0.553554,0.523134,0.39476
0.565496,0.857972,0.565196,0.418602,0.43786
0.685786,0.82732,0.554179,0.432267,0.505333
0.56989,0.867934,0.555699,0.350955,0.459826
0.768166,0.901096,0.322874,0.30411,0.706921
0.824664,0.88615,0.337983,0.26747,0.736399
0.615705,0.767744,0.604594,0.380676,0.443473
0.382764,0.856352,0.660477,0.488123,0.270927
0.906422,0.920362,0.160355,0.284236,0.876369
0.765527,0.851579,0.500909,0.344909,0.598125
0.564444,0.8235,0.609049,0.419898,0.410283
0.577444,0.839694,0.596847,0.46443,0.41684
0.716767,0.900718,0.343648,0.443011,0.639423
0.399943,0.834886,0.67913,0.39492,0.287039
0.84617,0.88809,0.318138,0.343989,0.743942
0.546026,0.844871,0.595644,0.407555,0.411685
0.74163,0.860171,0.449312,0.359912,0.609883
0.698373,0.88186,0.404491,0.382952,0.606942
0.374339,0.821745,0.689332,0.468595,0.251267
0.691283,0.901052,0.349212,0.318267,0.647022
0.731712,0.85771,0.44964,0.353232,0.605218
0.842043,0.891456,0.319654,0.263712,0.757137
0.446346,0.847997,0.623545,0.464449,0.329988
0.663257,0.843056,0.501939,0.45217,0.51796
0.533983,0.789752,0.695478,0.462437,0.335565
0.444425,0.797347,0.705148,0.440897,0.285247
0.806768,0.869874,0.375243,0.384304,0.681746
0.858917,0.90406,0.263075,0.295807,0.791428
0.409694,0.847757,0.660743,0.454516,0.291703
0.488619,0.755196,0.698758,0.38486,0.320238
0.481091,0.877728,0.576051,0.388331,0.392796
0.821474,0.865662,0.395032,0.314842,0.692924
0.830344,0.882566,0.333542,0.294797,0.736131
0.864233,0.91373,0.211754,0.265437,0.828575
0.433812,0.793577,0.727711,0.510248,0.253182
0.383893,0.855069,0.665984,0.485404,0.269059
0.574623,0.843082,0.555899,0.389714,0.452109
0.374827,0.836908,0.713824,0.657852,0.202515
0.432618,0.795583,0.751259,0.497376,0.242832
0.40315,0.834948,0.686388,0.384852,0.287011
0.702111,0.884003,0.401503,0.410771,0.605307
0.705321,0.89449,0.36265,0.344558,0.641895
0.422047,0.847352,0.676814,0.342678,0.312345
0.84685,0.893738,0.308996,0.347788,0.748981
0.477945,0.869278,0.581678,0.493688,0.366231
0.643013,0.80965,0.571975,0.39298,0.477911
0.851182,0.902757,0.263811,0.326283,0.780502
0.671262,0.860001,0.484841,0.38749,0.5461
0.60533,0.887185,0.472342,0.369254,0.522122
0.415125,0.853518,0.655685,0.45536,0.29785
0.464339,0.863403,0.585218,0.408868,0.372987
0.556919,0.824661,0.597229,0.43942,0.408543
0.77346,0.876074,0.375671,0.342359,0.671803
0.774738,0.868987,0.408608,0.32868,0.657102
0.826978,0.877557,0.373349,0.333376,0.705012
0.513768,0.904659,0.443811,0.411912,0.479118
0.656646,0.889279,0.413965,0.345525,0.586719
0.396692,0.854596,0.660127,0.458917,0.284559
0.746555,0.84878,0.474481,0.376912,0.594791
0.847054,0.886985,0.335042,0.294311,0.74527
0.465288,0.84602,0.619959,0.375752,0.359954
0.765113,0.882092,0.358733,0.453799,0.654525
0.609056,0.867812,0.495947,0.363689,0.510849
0.850726,0.90973,0.245539,0.304348,0.794984
0.360813,0.790611,0.77535,0.447717,0.199155
0.711918,0.84967,0.470967,0.392359,0.574224
0.753977,0.865613,0.406985,0.343901,0.642931
0.701387,0.875523,0.447564,0.349933,0.591782
0.914256,0.914386,0.202699,0.265256,0.861545
0.558766,0.864143,0.538265,0.407152,0.451229
0.813838,0.873882,0.373306,0.299439,0.704031
0.74973,0.846252,0.481555,0.340196,0.599876
0.526092,0.802799,0.649181,0.378459,0.373652
0.555156,0.787904,0.651248,0.411533,0.380763
0.719572,0.877086,0.422368,0.363337,0.612803
0.387976,0.848246,0.636182,0.498605,0.283774
0.47931,0.821543,0.668509,0.463581,0.322175
0.805809,0.886299,0.347111,0.358087,0.702982
0.915569,0.937254,0.106929,0.257489,0.916802
0.822344,0.901639,0.279661,0.270824,0.766851
0.587134,0.846394,0.557748,0.43843,0.448807
0.851118,0.904881,0.242299,0.267889,0.803669
0.652578,0.872797,0.469425,0.457076,0.531238
0.413498,0.824787,0.687838,0.484291,0.27123
0.839206,0.898836,0.286142,0.291602,0.76847
0.672177,0.872282,0.461822,0.372782,0.562971
0.474791,0.822848,0.663283,0.465896,0.322075
0.535042,0.757597,0.711729,0.44518,0.327692
0.689579,0.861591,0.458085,0.35799,0.576556
0.330285,0.868973,0.699615,0.393261,0.240948
0.515805,0.868938,0.568689,0.394647,0.414012
0.895215,0.896274,0.266335,0.340788,0.800333
0.483934,0.840797,0.649656,0.448191,0.339779
0.474156,0.851302,0.612726,0.440443,0.356432
0.783236,0.881132,0.384414,0.356761,0.670326
0.855187,0.88739,0.306727,0.278688,0.76795
0.505653,0.854375,0.613841,0.455707,0.370804
0.568323,0.79042,0.627771,0.348639,0.413332
0.448658,0.801916,0.737515,0.424812,0.274185
0.432221,0.837045,0.639512,0.436888,0.317973
0.492343,0.859028,0.593516,0.358875,0.393814
0.609849,0.8475,0.53188,0.379075,0.48715
0.565902,0.894178,0.453274,0.435728,0.497566
0.396026,0.87337,0.636608,0.4674,0.296862
0.899685,0.904497,0.242521,0.263891,0.831571
0.423566,0.80703,0.704781,0.482676,0.266419
0.443002,0.860566,0.594113,0.419311,0.353939
0.899159,0.890287,0.281174,0.291042,0.803982
0.52463,0.789313,0.701311,0.379739,0.343635
0.855693,0.881781,0.326769,0.333426,0.746177
0.414159,0.816633,0.744483,0.453309,0.246983
0.4219,0.867815,0.609496,0.475262,0.323581
0.450966,0.874925,0.589041,0.389383,0.368522
0.365489,0.84579,0.667101,0.434879,0.267231
0.428031,0.86251,0.617366,0.394616,0.338356
0.512792,0.863002,0.585261,0.457742,0.390402
0.663441,0.845548,0.57248,0.284836,0.514317
0.602689,0.836208,0.571384,0.442386,0.448496
0.834208,0.881577,0.334241,0.368462,0.723177
0.796341,0.8879,0.35538,0.293102,0.706387
0.834173,0.882597,0.34124,0.297704,0.733636
0.786961,0.890905,0.329598,0.313088,0.711083
0.487171,0.849618,0.589668,0.416516,0.380511
0.529128,0.807606,0.595005,0.377608,0.404656
0.60155,0.873611,0.489189,0.352932,0.512944
0.449002,0.846834,0.627767,0.462246,0.329566
0.465327,0.838137,0.663492,0.375827,0.33614
0.479943,0.855034,0.634914,0.515192,0.33347
0.638668,0.856171,0.512725,0.354153,0.519301
0.36621,0.834092,0.676194,0.469952,0.254649
0.735021,0.902118,0.328248,0.30235,0.685931
0.475132,0.843558,0.643883,0.459713,0.335882
0.442956,0.83137,0.651635,0.463868,0.311641
0.477223,0.866392,0.589886,0.441848,0.371501
0.646089,0.88191,0.444312,0.346243,0.563851
0.935212,0.931408,0.103393,0.276065,0.9254
0.901016,0.923505,0.154993,0.274321,0.878464
0.716808,0.855886,0.467129,0.418341,0.57447
0.767875,0.861504,0.417906,0.323894,0.648517
0.8794,0.913772,0.214898,0.28756,0.831032
0.458581,0.80512,0.70227,0.437148,0.296261
0.637174,0.861883,0.49212,0.405403,0.519749
0.613445,0.865853,0.502444,0.475651,0.487408
0.844643,0.878997,0.348351,0.317862,0.731375
0.509704,0.86026,0.585194,0.419695,0.395989
0.808451,0.899449,0.297224,0.377234,0.72838
0.474633,0.803085,0.700487,0.409322,0.311538
0.822541,0.883584,0.349021,0.331189,0.716436
0.551377,0.910862,0.312855,0.295193,0.593302
0.762681,0.867873,0.425741,0.351567,0.636612
0.493547,0.866664,0.576349,0.4035,0.395475
0.871815,0.902393,0.263003,0.30609,0.79649
0.634228,0.83808,0.575748,0.477404,0.457122
0.421838,0.853928,0.661219,0.463026,0.297211
0.544354,0.838431,0.644418,0.442047,0.377443
0.547069,0.850194,0.609837,0.397055,0.407404
0.619661,0.805067,0.63178,0.483539,0.414708
0.477952,0.848334,0.622141,0.395978,0.362125
0.849325,0.887858,0.312548,0.30705,0.75599
0.388055,0.830792,0.658756,0.396297,0.290439
0.507951,0.778873,0.643047,0.508218,0.338439
0.77836,0.894528,0.34778,0.308894,0.697852
0.636729,0.857159,0.502471,0.402324,0.514154
0.495321,0.835036,0.628372,0.409699,0.364484
0.618145,0.857378,0.553048,0.378283,0.481793
0.802079,0.876869,0.376183,0.322042,0.691721
0.468559,0.801105,0.695761,0.426773,0.306952
0.482398,0.840151,0.63713,0.439311,0.347237
0.504413,0.865255,0.602911,0.396897,0.388703
0.737161,0.844852,0.475228,0.346928,0.594681
0.532028,0.796799,0.646976,0.420761,0.369118
0.752707,0.878167,0.38337,0.380897,0.648634
0.820293,0.886055,0.341853,0.299924,0.725435
0.803568,0.869328,0.400744,0.484634,0.646459
0.81558,0.88091,0.356754,0.342295,0.705956
0.429196,0.872738,0.609684,0.44706,0.333693
0.730302,0.882645,0.403364,0.341613,0.633764
0.861233,0.86315,0.365178,0.343176,0.725128
0.490188,0.840734,0.63215,0.447451,0.352683
0.751263,0.881557,0.409023,0.334168,0.643908
0.844713,0.889895,0.328411,0.335799,0.739508
0.824991,0.908823,0.251085,0.308289,0.776729
0.892212,0.929558,0.147222,0.280789,0.876966
0.450991,0.830059,0.639812,0.63463,0.288302
0.430467,0.884544,0.569328,0.484812,0.349444
0.81872,0.874741,0.380855,0.340868,0.694629
0.429295,0.776053,0.728391,0.459292,0.258617
0.698035,0.896588,0.391078,0.34537,0.622833
0.505968,0.807388,0.65555,0.4655,0.34215
0.504925,0.746065,0.683912,0.509521,0.311504
0.852361,0.897203,0.278784,0.295107,0.778878
0.837524,0.882574,0.335222,0.327028,0.732864
0.723878,0.849134,0.453133,0.446278,0.579585
0.608385,0.868468,0.500402,0.371362,0.506659
0.487276,0.870484,0.564041,0.432288,0.393127
0.454068,0.848395,0.65962,0.431137,0.321921
0.432864,0.87189,0.605411,0.459276,0.335494
0.814253,0.865719,0.40971,0.354308,0.673268
0.749545,0.868469,0.419447,0.32504,0.637902
0.415681,0.859765,0.61231,0.51579,0.309713
0.457821,0.822256,0.686036,0.496363,0.294401
0.780419,0.910303,0.269166,0.385947,0.726858
0.783618,0.884153,0.371984,0.265556,0.695562
0.834975,0.882679,0.326343,0.329277,0.735689
0.877089,0.903616,0.249808,0.310436,0.805687
0.713467,0.884011,0.408731,0.383729,0.613241
0.811994,0.896954,0.314532,0.310164,0.734303
0.628721,0.864852,0.507204,0.349189,0.518517
0.867427,0.896463,0.282442,0.28907,0.786527
0.45076,0.858855,0.623783,0.480004,0.330364
0.521422,0.8196,0.62043,0.376661,0.388314
0.801696,0.871836,0.390257,0.306983,0.686544
0.458522,0.840761,0.634685,0.411127,0.340795
0.812108,0.895938,0.321176,0.273456,0.738052
0.448795,0.84905,0.649061,0.388553,0.333079
0.763098,0.886526,0.375918,0.352908,0.664834
0.462564,0.824022,0.685529,0.413101,0.314074
0.696601,0.790161,0.534583,0.379819,0.528368
0.531584,0.904515,0.428526,0.342439,0.511002
0.470923,0.853351,0.590871,0.418119,0.37082
0.772642,0.908306,0.290479,0.352169,0.71774
0.788479,0.861967,0.420997,0.389203,0.645507
0.690367,0.894942,0.382778,0.358205,0.620194
0.524374,0.828762,0.653035,0.39297,0.370438
0.88906,0.925062,0.159128,0.304568,0.863711
0.565103,0.884795,0.518632,0.349981,0.478661
0.679084,0.888755,0.408954,0.401454,0.590785
0.788476,0.88487,0.383396,0.298349,0.685809
